adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/dUzzwJpX4Fiet2QJy5P1TxpW1Qa.jpg,1255833,Whalefall,Whalefall,"Following the death of his father, Jay Gardiner goes diving off the central Coast of California in search of his remains, but is swallowed by a massive sperm whale. While trapped inside its belly with only one hour of oxygen left, Jay comes to realize that the hard-earned lessons his father imparted may be the key to his escape.",/wse4S4EuVHSNk9yzsjhdRLmipXk.jpg,movie,en,[53],2.0345,2026-10-14,False,False,0.0,0,,,,,,,
False,/kwNIQW7egAmI66sb0zIugMbpCfU.jpg,1306368,The Rip,The Rip,"Trust frays when a team of Miami cops discovers millions in cash inside a run-down stash house, calling everyone — and everything — into question.",/4wsYWH73Hb1B6noGIFaRQSAkuXj.jpg,movie,en,"[28, 53, 80]",22.6934,2026-01-13,False,False,7.086,1695,,,,,,,
False,/t69TQTsai4hPJ9GIdcG7Qdu6PdS.jpg,1686875,The Love Heist,The Love Heist,Celebrity stylist Kayli must team up with hotel security chief Mills to track down an iconic piece of fashion history after it goes missing on her watch before the Chicago Costume Gala.,/upix8bo5uJ5NUamttLvqUZDwzQE.jpg,movie,en,[10749],1.7102,2026-06-20,False,False,4.0,1,,,,,,,
False,/3MRgIcnzmyr4ZVzY2EiLfkE4NLp.jpg,1560520,Batman: Knightfall Part 1: Knightfall,Batman: Knightfall Part 1: Knightfall,"Arkham Asylum has been destroyed, and all its inmates have been unleashed upon Gotham City. As Batman races to round up some of his greatest enemies, he is pushed to his physical and mental limits and into a final confrontation with a new threat: the man called Bane!",/mEhTkSgp7mkWrBpAccrUyMkaYDW.jpg,movie,en,"[16, 28, 12]",3.1048,2026-06-23,False,False,0.0,0,,,,,,,
False,/m5AiGZT678lFmGAnBJUn4GqjGIu.jpg,315038,,,A debt-ridden room service boy rises to challenge a ruthless kitchen at a luxurious beachside haven.,/cL7iOwqapRRb7eKKlXI4FDaP6rh.jpg,tv,ta,"[35, 18]",123.9953,,False,True,0.0,0,Resort,ரிசார்ட்,2026-03-13,['IN'],,,
False,/3V4kLQg0kSqPLctI5ziYWabAZYF.jpg,912649,Venom: The Last Dance,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,movie,en,"[878, 28, 12]",21.0748,2024-10-22,False,False,6.675,4275,,,,,,,
False,/hhi4eb4Rx8gwUcTXbFneFyKK7VG.jpg,316427,,,"Yoshida is a tiny, frail high school graduate who became an unwilling manager of an apartment complex when his father, the former manager, injured himself. Unbeknownst to him, this apartment complex houses quite a few women with very... unusual sexual preferences. This becomes a problem when a mysterious entity begins giving ""Libido Cloth"" to these women—skimpy outfits that give them superpowers and cause them to go on lewd rampages! Will Yoshida be able to stop them?",/oEGZCXMAqa4aGZTwmXigdHiihCU.jpg,tv,ja,"[16, 35]",15.5516,,False,True,6.0,6,Ingoku Danchi: Deviant's Apartment Complex,インゴクダンチ,2026-04-06,['JP'],,,
False,/wuqlB1rgHlGKf33rMu3QpRzb15o.jpg,1396749,Wild Sing,와일드 씽,"""Triangle,"" a three-member co-ed K-pop group that once dominated the music scene, disbanded overnight after being caught up in an unexpected scandal. Twenty years later, leader Hyunwoo receives an offer to perform on stage as ""Triangle"" for a chance to make a comeback and sets out to find the other members and seize the opportunity. ""Even if war breaks out, we're going on stage today no matter what!"" Hyunwoo, who is now a struggling TV personality, Domi, who is married into a rich family, and Sanggu, who is drowning in debt from his solo album releases, somehow reunite and head to the concert hall. But the situation spirals out of control when YGP, the CEO of their former agency with whom they share a bitter history, and Seonggon, the ""Prince of Ballad"" and former rival of ""Triangle,"" also appear…",/aTffhddb890qIsVBTuR0ffw2d4p.jpg,movie,ko,"[35, 10402]",1.4952,2026-06-03,False,False,4.0,1,,,,,,,
False,/bWw9PuPH6vFXlezBoHZ6D9XBhQW.jpg,1431068,Main Vaapas Aaunga,मैं वापस आऊंगा,"An elderly man remains haunted by a childhood romance and memories of love lost during the 1947 Partition of India. As he shares his story with his grandson, the past unfolds through memories of migration, longing, and a love that endures across generations.",/8n7OeeyAqwmGS81Is2c6Ho65tgW.jpg,movie,hi,"[10749, 18]",66.8567,2026-06-10,False,False,6.9,7,,,,,,,
False,/dEkFlZzj2cb5F7SShvqkL54E4lr.jpg,1033148,Die My Love,Die My Love,"After inheriting a remote Montana house, Jackson moves there from New York with his partner Grace, and the couple soon welcome a child. As Jackson becomes increasingly absent and rural isolation sets in, Grace struggles with loneliness, creative frustration, and unresolved emotional wounds. What begins as an attempt at renewal gradually turns into an intense psychological descent, placing strain on their relationship and exposing the fragile balance between love, identity, and motherhood.",/kajpShbFhOdpl6yCrLezMrr9tB4.jpg,movie,en,[18],9.4091,2025-10-06,False,False,6.1,563,,,,,,,
False,/oHSks2Fj3fZgnYkrhDRflmswYFr.jpg,256783,,,"Yu Wanyin is teleported into a novel about palace struggles. The female protagonist of the novel is also teleported into it. To reverse her fate as a villain, Yu Wanyin chooses to join forces with a tyrant, who also turns out to be a modern man teleported in. Yu Wanyin hopes for the three modern people to put aside the palace struggles and just play cards and eat hotpot together peacefully. However, the female protagonist believes she is the chosen one, and still chooses to go against Yu Wanyin and the male protagonist King Duan’s team. Thus, Yu Wanyin has to carry out a series of actions in order to survive and help Xia dynasty prevent the drought crisis…",/69nIimY3mqJrr0Sy4JBBq39uVJ0.jpg,tv,zh,"[16, 35]",6.1322,,False,True,8.9,8,How Dare You!?,成何体统,2024-06-14,['CN'],,,
False,/wKSZnV70x2oZ20BPWAfPepOn0OH.jpg,320430,,,"In a quaint New England town, bestselling novelist Allie forms an unlikely alliance with aspiring writer and podcaster Andi to find the killer of a close friend.",/vxPvBU1V84mX5O5089N3pNzXfrW.jpg,tv,en,[80],12.0547,,False,True,6.429,7,You're Killing Me,You're Killing Me,2026-05-18,['CA'],,,
False,/fhTDNfkicAu8lMLjYqtZYJnhcXa.jpg,153869,,,"In the Human Empire, three heroes from a mysterious clan are rising up. Di Lin is cold-blooded but resourceful; Sterling is a patriotic soldier and loyal to the throne; Zichuan Xiu is known as a rogue but a wise man. When the Zichuan Clan beset by enemies from within and without, the three brothers displayed their respective abilities: Zichuan Xiu repelled the Demons and ventured his life on hunting down the rebel; Sterling resolutely chose his family rather than beloved lover... Humans, demons, orcs, and eastern tribes are constantly entangled and bring chaos to this continent. A magnificent epic story was then born in the blood and fire.",/bh66PEHxa1mG8bdtmXfjZFMp0CO.jpg,tv,zh,"[16, 10765, 10759]",15.1792,,False,True,8.5,2,Purple River,紫川,2021-12-21,['CN'],,,
False,/ldUVeDfA5ID2vchHGejrEltoBSN.jpg,1662414,Propeller One-Way Night Coach,Propeller One-Way Night Coach,"During the golden age of aviation, a young airplane enthusiast and his mother embark on a cross-country journey to Hollywood—and their simple flight transforms into the trip of a lifetime.",/joal4OSVC4T1yFb3kph91tkNNFf.jpg,movie,en,"[12, 18, 10751]",6.4535,2026-05-15,False,False,6.671,38,,,,,,,
False,/nBTUocp7lHmyrTmD8mTBOYem4ok.jpg,1340110,Redux Redux,Redux Redux,"In an attempt to avenge her daughter’s death, Irene Kelly travels through parallel universes, killing her daughter’s murderer again and again. As she becomes consumed by vengeance, her humanity begins to slip away—until the cycle is disrupted when she rescues Mia, a sharp-witted teenager already marked by the killer.",/9u7sUTYPPTxGCXbkcw8FTq50PnO.jpg,movie,en,"[878, 53, 27, 80]",10.383,2025-12-28,False,False,6.7,155,,,,,,,
False,/gDtZQmfzvErZpeXOVeCBQE9WkSF.jpg,239770,,,The Doctor and his companion travel across time and space encountering incredible friends and foes.,/2JP6NSmBwxg75uTcIHiv5R8PpPi.jpg,tv,en,"[10759, 18, 10765]",23.1703,,False,True,6.361,305,Doctor Who,Doctor Who,2024-05-11,['GB'],,,
False,/mQZJoIhTEkNhCYAqcHrQqhENLdu.jpg,1184918,The Wild Robot,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",/eG9lz41mJqsI4J6ubMtVqD26q2J.jpg,movie,en,"[10751, 16, 878, 12]",34.2916,2024-09-12,False,False,8.316,6196,,,,,,,
False,/4ixh7PNNWd1VaohzKD7pcP33SiN.jpg,126437,,,"Ashito Aoi is a young, aspiring soccer player from a backwater town in Japan. His hopes of getting into a high school with a good soccer club are dashed when he causes an incident during a critical match for his team, which results in their loss and elimination from the tournament. Nevertheless, he catches the eye of someone important who happened to be visiting from Tokyo. How will things turn out for Ashito?",/erwRgEPtUtyv3Vkmxt0MhjKi5kA.jpg,tv,ja,[16],23.2083,,False,True,7.6,61,Aoashi,アオアシ,2022-04-09,['JP'],,,
False,/oZKwNSLdCQBETNMwqJgkPcxGx3G.jpg,1293167,Exit Protocol,Exit Protocol,An assassin whose specialty is killing other assassins trying to get out of the business decides to try to get out himself and must then team up with his former mark to escape the hired killers now gunning for them both.,/flMnawvBtLvMStfeAjuBE1K9ykX.jpg,movie,en,"[28, 53]",5.3065,2025-11-07,False,False,7.1,34,,,,,,,
False,/Q9FMVA1UvX8cnNImaZc0dlpMdB.jpg,204490,,,"In the heart of London, an anonymous phone call draws two brilliant detectives—a young woman in the early stages of her career and a well-connected man determined to protect his legacy—into a fight to correct an old miscarriage of justice.",/kpnfeVRExCutHXFVXzaSdT8tAJl.jpg,tv,en,"[80, 18]",9.5719,,False,True,6.514,147,Criminal Record,Criminal Record,2024-01-10,['GB'],,,
False,/yMoYIZdf3GGqnXil0sCzIryl4do.jpg,307432,,,"Head of Sales Lal is determined to triumph over Head of Accounting Wine. Wine is her polar opposite and known for her mercilessness. When a wild night leads them to a friends with benefits relationship, they'll do anything to keep it a secret, pretending to be enemies so that absolutely no one at work finds out. Without realising it, however, their newfound closeness begins to give way to love.",/fZfi91LR6vx68OhLAJKuScYAhRU.jpg,tv,th,"[18, 35]",11.8977,,False,True,9.2,6,Enemies With Benefits,ลัลล์ไม่ชอบไวน์,2026-05-03,['TH'],,,
False,/ldsy8TYJuHxVlq8T5bHQkrS5jsR.jpg,1140521,The Magic Faraway Tree,The Magic Faraway Tree,"A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",/udXvLxC5gAqN8SinemyFBEcHpTf.jpg,movie,en,"[12, 10751, 14]",6.0393,2026-03-26,False,False,6.33,47,,,,,,,
False,/5KFThZkdBEQkp9gPWWWNb5CI5yD.jpg,1268127,Humint,휴민트,A South Korean agent hunts a drug ring in Russia and goes head-to-head with a North Korean operative — pulling both into peril and tangled secrets.,/82bX2GK4PhaJQtfkTnfmd2P7erG.jpg,movie,ko,"[53, 28, 18]",14.0774,2026-02-11,False,False,7.48,153,,,,,,,
False,/bRdiW7cyDXC9HWNLjCtZVGlMb6o.jpg,1536559,Double Happiness,雙囍,"Tim Kao, the meticulous head chef of a five-star hotel in Taiwan, is set to marry his Hong Kong fiance Daisy Wu. But Tim’s divorced parents refuse to attend the same ceremony, and each insists on hosting their own. To complicate things further, the Feng Shui master chooses the same auspicious date for both events. Tim, Daisy, their wedding planner Regina, and the best man Tsai must orchestrate two weddings simultaneously in the same hotel, without either parent finding out. Surrounded by a strict father, a demanding mother, and a cast of sharp-tongued relatives, Tim must confront the traumas of his upbringing and ask himself: is he truly ready to start a new family of his own?",/1N5lbL2x4Bz7YBjEWtu34VRBKCe.jpg,movie,zh,[18],3.5997,2026-02-17,False,False,6.4,13,,,,,,,
False,/gfRm3ITRJuFm8n6gRJ0L2VLrL5w.jpg,847742,Drishyam 3,ദൃശ്യം 3,"To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",/456FlpiU1iOBnaOxSd783QhZKWw.jpg,movie,ml,"[80, 18, 53]",26.2915,2026-05-21,False,False,7.25,10,,,,,,,
False,/t69TQTsai4hPJ9GIdcG7Qdu6PdS.jpg,1686875,The Love Heist,The Love Heist,Celebrity stylist Kayli must team up with hotel security chief Mills to track down an iconic piece of fashion history after it goes missing on her watch before the Chicago Costume Gala.,/upix8bo5uJ5NUamttLvqUZDwzQE.jpg,movie,en,[10749],1.7102,2026-06-20,False,False,4.0,1,,,,,,,
False,/yMoYIZdf3GGqnXil0sCzIryl4do.jpg,307432,,,"Head of Sales Lal is determined to triumph over Head of Accounting Wine. Wine is her polar opposite and known for her mercilessness. When a wild night leads them to a friends with benefits relationship, they'll do anything to keep it a secret, pretending to be enemies so that absolutely no one at work finds out. Without realising it, however, their newfound closeness begins to give way to love.",/fZfi91LR6vx68OhLAJKuScYAhRU.jpg,tv,th,"[18, 35]",11.8977,,False,True,9.2,6,Enemies With Benefits,ลัลล์ไม่ชอบไวน์,2026-05-03,['TH'],,,
False,/ldsy8TYJuHxVlq8T5bHQkrS5jsR.jpg,1140521,The Magic Faraway Tree,The Magic Faraway Tree,"A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",/udXvLxC5gAqN8SinemyFBEcHpTf.jpg,movie,en,"[12, 10751, 14]",6.0393,2026-03-26,False,False,6.33,47,,,,,,,
False,/5KFThZkdBEQkp9gPWWWNb5CI5yD.jpg,1268127,Humint,휴민트,A South Korean agent hunts a drug ring in Russia and goes head-to-head with a North Korean operative — pulling both into peril and tangled secrets.,/82bX2GK4PhaJQtfkTnfmd2P7erG.jpg,movie,ko,"[53, 28, 18]",14.0774,2026-02-11,False,False,7.48,153,,,,,,,
False,/1whoQ0wcc0GE7a5cSNG6CEhGMYu.jpg,1291375,Virginia Woolf's Night & Day,Virginia Woolf's Night & Day,"In 1910 London, independent-minded Katharine Hilbery defies her family's expectations of marriage to pursue a career in astronomy. But when her father pressures her into an unwanted engagement, her resolve is tested. Through new friendships—including a bold suffragette and a thoughtful editor—Katharine begins to question the limits placed on her by society, love, and tradition, ultimately searching for a path that is truly her own.",/6psNzdIymhnN8KQggL4tiZRNIXg.jpg,movie,en,"[35, 18, 10749]",1.3434,2026-06-19,False,False,0.0,0,,,,,,,
False,/h6qTrmhUkeLOXWnGTkBlwjZg2jr.jpg,322536,,,,/bfJ6vsa1PrqzvU36adEwvzc0Gv3.jpg,tv,en,[10764],1.6391,,False,True,0.0,0,Naked and Afraid: Global Showdown,Naked and Afraid: Global Showdown,2026-05-17,['US'],,,
False,/qE0FswzjACs2kvAycYVS2zcmgec.jpg,1084577,Balls Up,Balls Up,"Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.",/xwvJ3WzdJ1OCuDoY8LAxBUlQyig.jpg,movie,en,"[35, 28, 12]",26.7331,2026-04-15,False,False,5.887,271,,,,,,,
False,/xJATsbyFLf4LMtJBOco08RNxqPE.jpg,243316,,,"The decades-long friendship between three married couples is tested when one divorces, complicating their tradition of quarterly weekend getaways.",/w09XeYl096pwES8riRMZwEA9rnh.jpg,tv,en,[35],11.679,,False,True,6.744,160,The Four Seasons,The Four Seasons,2025-05-01,['US'],,,
False,/wt60Q4doM2vrubiCsutwaeWncLL.jpg,102904,,,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small Southern town of Serenity.",/n1WDSFOnCCg3cdHHGBywZtYIzf9.jpg,tv,en,[18],17.2027,,False,True,7.757,265,Sweet Magnolias,Sweet Magnolias,2020-05-19,['US'],,,
False,/3paG54nO8n9U8Wmi9NqE5JYOHo7.jpg,213194,,,"When free-spirited Doğa falls head over heels for charming Fatih, nobody expects the chaos that follows. His family is deeply conservative and devout; hers is modern and secular — and neither side is ready to back down. What starts as a love story quickly becomes a collision of two very different Turkeys, played out through family dinners, in-law battles and everything in between. Sharp, relatable and impossible to stop watching.",/fXATVTtJDNizWjKpHgJEZegr6R2.jpg,tv,tr,"[10751, 18]",34.8277,,False,True,6.7,18,Cranberry Sorbet,Kızılcık Şerbeti,2022-10-28,['TR'],,,
False,,283571,,,"A group of friends known as Gen Me navigate lives filled with love, dreams, and the challenges of survival in a fast-paced society. As they enter adulthood, they struggle with relationships, personal aspirations, and growing responsibilities, learning difficult lessons along the way while relying on one another for support.",/prtgYWMJ0tvN5kgHyVflsMXjwof.jpg,tv,th,[],1.0194,,False,True,0.0,0,The Running of Love and Money,เงิน งาน ความรัก,2026-06-28,['TH'],,,
False,/eGPH1IwktalozwCmeLTp3aPbHGC.jpg,4656,,,"A regularly scheduled, live, year-round program featuring some of the biggest WWE Superstars.",/fstEe6RsyNyPUnMwNcL20iNl0nE.jpg,tv,en,[10764],87.2943,,False,True,6.816,359,Raw,Raw,1993-01-11,['US'],,,
False,/4DfxcN4w0FuYZHQ3JAHzpHWia1U.jpg,1291608,Dhurandhar,धुरंधर,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",/snBOuXDdhmTvlzMUvP9Em3Pp1u1.jpg,movie,hi,"[28, 80, 53]",41.3562,2025-12-05,False,False,7.276,313,,,,,,,
False,/6wMoHrnRJkOA6XFcq4V34z3RxkI.jpg,1401459,Fjord,Fjord,"After the deaths of Mihai's parents, Mihai and Lisbeth Gheorghiu leave everything behind in Romania and move with their children to a remote village in Norway, hoping to rebuild their lives near Lisbeth's family. There, they grow close to their neighbors, the Halbergs, whose warmth offers the promise of a fresh start. But the fragile peace begins to unravel when the Gheorghius' young daughter, Elia, arrives at school covered in bruises.",/79zzOFfWEvnQPe1B9AdQInVDjvi.jpg,movie,en,"[18, 53]",6.3769,2026-06-13,False,False,8.0,1,,,,,,,
False,/ezQSOeu9uj4bWulxHR7D5CSNv3r.jpg,226285,,,"After her successful career in Chicago, Elsbeth Tascioni, an astute but unconventional attorney, utilizes her singular point of view to make unique observations and corner brilliant criminals alongside the NYPD.",/7lnNSbT90qwtrn1h9TvEkVFMz2P.jpg,tv,en,"[80, 18, 35, 9648]",29.8145,,False,True,6.8,121,Elsbeth,Elsbeth,2024-02-29,['US'],,,
False,/dhj0rYeB81LGCBuERlHK51XPiod.jpg,286617,,,"Neighbours Leo and Clive have lived next door for 15 years, and become deadly enemies as the world around them grows more tense, exploring the prejudices creeping into modern life.",/2V9V7dxNCNFFYpMsvID6PcZQ7Ia.jpg,tv,en,[18],8.0343,,False,True,5.3,15,Tip Toe,Tip Toe,2026-05-31,['GB'],,,
False,/k6Yg53yBdsfZeRLJh0WgrG2P11f.jpg,91097,,,"In the near future, human inhabitants would have been crowded and congested. It was an urgency to stride out to the universe and find a new home. When everything was under progress in an orderly way, dramatic geological transformations erupted over the courses of decades. Humanity was demolished by this disaster and hardly left anything. Until the nature gradually restored calm, people struggled to their feet from ruins and abysses, stepping again onto this familiar but strange earth. But for us people, dominating everything has been rooted into our blood. Are we still masters of this new world?",/p65f4XPIneEjFhASI9HuJId3D3d.jpg,tv,zh,"[16, 10765, 10759, 18, 9648]",27.5889,,False,True,8.394,104,Ling Cage,灵笼,2019-07-13,['CN'],,,
False,/jvpkBenB6hv19WWYVlaiow8zklq.jpg,1175942,The Bad Guys 2,The Bad Guys 2,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",/26oSPnq0ct59l07QOXZKyzsiRtN.jpg,movie,en,"[10751, 35, 80, 12, 16]",17.5402,2025-07-24,False,False,7.6,805,,,,,,,
False,/87GU2ifjNYtgYtcRH1NNH1P4ODo.jpg,1064213,Anora,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,movie,en,"[18, 35, 10749]",14.75,2024-10-14,False,False,7.072,3201,,,,,,,
False,/2ngdvUiEKW8Q37ta8BBdydE2cuq.jpg,287620,,,"Comic book store owner Stuart Bloom is tasked with restoring reality after he breaks a device built by Sheldon and Leonard, accidentally bringing about a multiverse Armageddon. Stuart is aided in this quest by his girlfriend Denise, geologist friend Bert, and quantum physicist/all-around pain in the ass Barry Kripke.",/iQbTbwmLX5Nh1nlH21YUJPWt3Zo.jpg,tv,en,"[35, 10765]",5.7015,,False,True,0.0,0,Stuart Fails to Save the Universe,Stuart Fails to Save the Universe,2026-07-23,['US'],,,
False,/6zKjoOOb3OZnZuiHtQZn4Kd69Gq.jpg,1197137,Black Phone 2,Black Phone 2,"Four years after defeating The Grabber, Finney Blake is struggling with life after captivity. When his younger sister Gwen begins receiving calls in her dreams from the Black Phone and seeing disturbing visions of three boys being stalked at a winter camp, the siblings become determined to solve the mystery and confront a killer who has grown more powerful in death and more significant to them than either could imagine.",/gFddBLQ8wj9M9O82iPzgX5KVNHz.jpg,movie,en,"[27, 53]",14.3879,2025-10-15,False,False,6.694,1175,,,,,,,
False,/zUVrCQwm7o2F2nnUJkfl7nrdfuN.jpg,1421552,Panda Plan 2: The Magical Tribe,熊猫计划之部落奇遇记,"The panda ""Huhu"" is about to move into a brand new panda enclosure when he's suddenly confronted by international robbers. Huhu falls off a cliff while battling the robbers, only to awaken to discover he's in a mysterious tribe. To return to the enclosure, this intriguing team helps the tribe solve various problems...",/rsklfT52hvm04Ni7acJb5t96SPq.jpg,movie,zh,"[28, 35, 10751, 14]",5.3845,2026-02-17,False,False,6.5,10,,,,,,,
False,/cHII6sQ91q8H5EMONKCwCQMauCP.jpg,46195,,,"Koyomi Araragi, a high school student, finds himself constantly encountering girls afflicted by supernatural ""oddities."" He dedicates himself to helping them, often with the aid of the eccentric specialist Meme Oshino. Each arc talks about a different girl's unique struggle and the mysterious cause of their affliction. The series explores themes of adolescence, personal growth, and the complexities of human relationships. It's known for its witty dialogue, stylistic animation, and unique narrative structure.",/zCEjjb1NH3LLsWeZx47wOeqkezf.jpg,tv,ja,"[16, 35, 18, 9648]",45.2728,,False,True,8.079,521,Monogatari,化物語,2009-07-03,['JP'],,,
False,/a2nFVWTNPXWjXwqYkllIIZ3C7TT.jpg,275966,,,"A tribute ink scandal topples the Li family’s long-standing ink business, leaving their legacy in ruins. Years later, Li Zhen, the determined youngest daughter, sets out to restore her family's name. As she rises in the industry, she joins forces with Luo Wenqian, heir to another fallen clan, to take on a rising rival and face new challenges from foreign markets, fighting to bring Huizhou ink back to its former glory.",/i0BxMg1UTMXthZC3R5ccegSFJU0.jpg,tv,zh,[18],7.7562,,False,True,9.0,1,The Heir,家业,2026-05-17,['CN'],,,
False,/i8MupUe4xgmYXoRNAQMYvuoexSU.jpg,1038392,The Conjuring: Last Rites,The Conjuring: Last Rites,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,/byWgphT74ClOVa8EOGzYDkl8DVL.jpg,movie,en,[27],31.9973,2025-09-03,False,False,6.94,1921,,,,,,,
False,/6WqqEjiycNvDLjbEClM1zCwIbDD.jpg,1100988,28 Years Later,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",/n5FygjEppOvac6yEaowi26nTyw3.jpg,movie,en,"[27, 53, 878]",13.3339,2025-06-18,False,False,6.611,2623,,,,,,,
False,/aqczvSe6O8sztVpirEVYCn8qwmG.jpg,242866,,,,/iCdg6e2g4gPCssUJ5lSxf7QyWBq.jpg,tv,es,"[80, 18]",17.9273,,False,True,1.0,1,33 días,33 días,2026-06-07,['ES'],,,
False,/a7VEgrESjAnoAUgonPEDXkzol2f.jpg,1339210,Affection,Affection,"Afflicted by a mysterious condition that resets her memory, Ellie becomes trapped in a cyclical nightmare with a man who claims to be her husband. She soon must uncover the horrifying truth of her existence—before she forgets it all again.",/3b3wC8JFjURlMsFj9gqbv0SyTJs.jpg,movie,en,"[27, 878]",3.2536,2026-05-08,False,False,6.239,23,,,,,,,
False,/5ekSElFZydVmpYEcfSrZp9cM0x5.jpg,308254,,,"Aran, 21, believed her bond with Lene was more than sisterly-until a harsh rejection sent her abroad. A letter calls her back to Thailand, where she finds Lene dead. After the funeral, she wakes five years earlier, determined to save her.",/reysv2rZI1AYnc4jIpdHzuSt5sG.jpg,tv,th,[10765],22.9078,,False,True,8.0,4,Love Beyond Dreams,Love Beyond Dreams,2026-05-06,['TH'],,,
False,/nItaRm9Kaz7xVkcIaFmxjlnfrME.jpg,1285959,The Passenger,The Passenger,"Hassan, a Somali-American airport shuttle driver in Minneapolis, is struggling to make ends meet. When Lloyd, a stranded twenty-something at the airport, offers to pay Hassan to take him overland to Chicago, it seems worth the risk. But as the realization grows that his passenger is not what he seems, Hassan finds himself trapped in a terrifying ride that he can’t escape, knowing that saving himself might put countless others in danger.",/i9XqCdF0jrgqveYUaLjOSiRepIq.jpg,movie,en,[53],4.7301,2026-06-05,False,False,5.5,21,,,,,,,
False,/6D2NsU3FIQVthPgjT6RAsX58qZ6.jpg,1414413,Brothers Under Fire,Brothers Under Fire,"Captain Jordan Wright's squadron on leave for a wedding in Mexico encounters a murderous cartel. As Jordan tries to lead survivors to safety, war erupts between his squad and the cartel, forcing him into a battle to save his men.",/e5EKqk9V7N3w0WvYFhl6wSVrMp0.jpg,movie,en,"[28, 53, 9648, 18]",25.4005,2026-04-15,False,False,5.766,32,,,,,,,
False,/fkeVnvxVx4x2PdDOOzSblFUGTVt.jpg,211684,,,"After washing ashore in France, Daryl struggles to piece together how he got there and why, as he navigates a fractured, walker-infested landscape to find his way home. During his journey, Daryl has to protect a young boy, Laurent, who is seen as a messiah, while facing new, dangerous walker variants and the ""Power of the Living"" paramilitary group, as the connections he forms along the way complicate his plan to return home.",/sP5QdW9FN18XWcA4ROz3MPAQBTx.jpg,tv,en,"[10765, 10759, 18]",21.0133,,False,True,8.017,871,The Walking Dead: Daryl Dixon,The Walking Dead: Daryl Dixon,2023-09-10,['US'],,,
False,/uekZzyLReK777QKO9xKwiPOelCQ.jpg,279471,,,"After shielding himself and his daughter from his family for over a decade, Malcolm is dragged back into their orbit when Hal and Lois demand his presence at their 40th anniversary party.",/4uXAZRYtcMfoX2XtY1gcUxLHhjj.jpg,tv,en,"[35, 18]",13.1455,,False,True,8.079,359,Malcolm in the Middle: Life's Still Unfair,Malcolm in the Middle: Life's Still Unfair,2026-04-10,['US'],,,
False,/4CtOMphAmfHJ6cztlAYjkdStkHP.jpg,262280,,,"As drugs flood the streets of '90s Britain, a team of civil servants is thrust undercover to topple the gangs behind it.",/dGienbU1xNZJcbY8i8ubJusjDwD.jpg,tv,en,"[10759, 80, 18]",11.3025,,False,True,7.7,82,Legends,Legends,2026-05-07,['GB'],,,
False,/rkxhSUzYWfhRYWK2JCy7yhwIWny.jpg,1376439,Jean Valjean,Jean Valjean,"Jean Valjean is released from prison after nineteen years of hard labor, violence, and suffering. Filled with anger and a deep sense of injustice, he has become a dangerous man who trusts no one and nothing. When he arrives in a small village in Provence, he is repeatedly turned away. Desperate, he unknowingly finds refuge at the house of Bishop Bienvenu, who lives simply, with his sister and a single servant. There, he is surprised by their warm welcome, and his inner demons start to waver. But the temptation to be what society sees in him still haunts him, and he steals the Bishop’s silverware. When the police ultimately catches him, the Bishop forgives him and gifts him the candlesticks. This acts becomes the starting point of Jean Valjean’ transformation into a new man who reclaims his humanity.",/3bmcseY7WP3knLlG14i220hJl25.jpg,movie,fr,"[18, 36]",4.7277,2025-11-19,False,False,5.9,26,,,,,,,
